"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
2015-03-30 00:00:34;275;8;301
2015-03-30 00:06:03;276;3;249
2015-03-30 00:06:54;276;4;267
2015-03-30 00:06:57;276;5;266
2015-03-30 00:07:12;946.5;6;264
2015-03-30 00:07:13;946.5;7;264
2015-03-30 00:07:37;946.5;8;256
2015-03-30 00:09:10;946.5;10;262
2015-03-30 00:09:33;946.5;10;326
2015-03-30 00:09:37;946.5;11;324
2015-03-30 00:09:41;946.5;12;281
2015-03-30 00:09:45;946.5;13;280
2015-03-30 00:10:15;714;17;264
2015-03-30 00:13:23;261;11;336
2015-03-30 00:13:26;261;12;337
2015-03-30 00:16:37;282.125;5;302
2015-03-30 00:16:48;284.714285714286;7;297
2015-03-30 00:22:22;318;3;267
2015-03-30 00:29:11;267;3;305
2015-03-30 00:29:12;267;4;283
2015-03-30 00:29:29;267;4;303
2015-03-30 00:38:03;297;0;342
2015-03-30 00:46:13;342;1;271
2015-03-30 00:49:35;300;3;236
2015-03-30 00:52:53;271;4;283
2015-03-30 01:03:02;300;2;258
2015-03-30 01:06:22;300;6;284
2015-03-30 01:08:16;258;5;267
2015-03-30 01:20:41;300;2;400
2015-03-30 01:26:53;300;2;271
2015-03-30 01:53:55;300;1;507
2015-03-30 01:55:38;300;2;361
2015-03-30 01:59:52;300;3;378
2015-03-30 02:09:01;378;5;298
2015-03-30 02:14:00;298;3;379
2015-03-30 02:26:51;300;1;245
2015-03-30 02:28:09;300;3;213
2015-03-30 02:32:10;229;3;207
2015-03-30 02:43:38;300;1;265
2015-03-30 02:44:09;300;2;256
2015-03-30 02:57:42;300;2;314
2015-03-30 02:57:45;300;3;301
2015-03-30 03:01:27;300;4;320
2015-03-30 03:02:47;301;4;284
2015-03-30 03:13:22;300;1;320
2015-03-30 03:17:28;300;2;232
2015-03-30 03:18:19;300;3;235
2015-03-30 03:22:25;262.333333333333;3;271
2015-03-30 03:25:23;233.5;2;259
2015-03-30 03:32:05;259;1;259
2015-03-30 03:34:55;300;2;287
2015-03-30 03:43:46;287;1;290
2015-03-30 03:51:06;290;2;298
2015-03-30 04:01:17;300;1;323
2015-03-30 04:22:25;300;2;284
2015-03-30 04:23:03;300;3;248
2015-03-30 04:23:51;300;4;258
2015-03-30 04:25:50;300;3;1494
2015-03-30 04:27:21;266;4;266
2015-03-30 04:30:31;263.333333333333;2;296
2015-03-30 04:33:20;266;3;293
2015-03-30 04:34:49;266;4;260
2015-03-30 04:35:47;281;4;260
2015-03-30 04:35:52;281;5;451
