"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
2015-03-24 00:03:05;295;3;322
2015-03-24 00:10:33;322;2;276
2015-03-24 00:19:40;276;2;347
2015-03-24 00:20:02;276;3;281
2015-03-24 00:31:22;300;2;235
2015-03-24 00:31:29;300;3;310
2015-03-24 00:31:31;300;4;294
2015-03-24 00:32:01;300;5;269
2015-03-24 00:32:02;300;6;252
2015-03-24 00:33:22;300;8;257
2015-03-24 00:34:37;300;11;304
2015-03-24 00:36:03;235;12;284
2015-03-24 00:38:57;269.5;5;311
2015-03-24 00:41:49;281.666666666667;3;267
2015-03-24 00:45:03;297.5;4;1508
2015-03-24 00:56:31;300;1;250
2015-03-24 01:06:30;300;1;280
2015-03-24 01:10:59;1508;2;243
2015-03-24 01:13:07;894;4;260
2015-03-24 01:19:50;251.5;4;716
2015-03-24 01:29:49;300;1;294
2015-03-24 01:39:25;294;1;269
2015-03-24 01:40:56;300;2;306
2015-03-24 01:50:25;306;1;204
2015-03-24 02:03:43;300;1;254
2015-03-24 02:07:11;300;3;248
2015-03-24 02:07:15;300;4;265
2015-03-24 02:09:11;254;5;288
2015-03-24 02:09:17;254;6;290
2015-03-24 02:29:45;300;1;320
2015-03-24 02:58:42;300;1;296
2015-03-24 03:08:16;296;1;307
2015-03-24 03:12:49;300;2;242
2015-03-24 03:17:53;274.5;1;293
2015-03-24 03:19:38;242;4;274
2015-03-24 03:22:58;293;3;254
2015-03-24 03:36:12;300;1;245
2015-03-24 03:53:54;300;1;285
2015-03-24 03:59:10;285;2;276
2015-03-24 04:07:42;276;2;264
2015-03-24 04:21:52;300;1;340
2015-03-24 04:22:35;300;2;298
2015-03-24 04:23:58;300;3;301
2015-03-24 04:25:42;300;4;252
2015-03-24 04:28:39;319;4;309
2015-03-24 04:34:18;280.5;1;277
2015-03-24 04:34:59;309;2;278
2015-03-24 04:40:00;277.5;2;304
2015-03-24 04:51:41;300;4;247
2015-03-24 04:53:43;300;5;272
2015-03-24 04:54:14;300;6;315
2015-03-24 04:57:20;247;3;304
2015-03-24 04:57:26;247;4;280
2015-03-24 05:02:34;292.75;4;309
2015-03-24 05:03:03;292.75;5;292
2015-03-24 05:04:19;299.666666666667;4;258
2015-03-24 05:05:45;292;4;296
2015-03-24 05:07:47;309;3;260
2015-03-24 05:08:35;300.5;3;281
2015-03-24 05:10:56;288.75;3;270
2015-03-24 05:13:09;271.333333333333;3;256
2015-03-24 05:13:26;273.75;4;294
2015-03-24 05:14:58;279;5;275
2015-03-24 05:15:09;279;6;292
2015-03-24 05:15:26;276.75;7;271
2015-03-24 05:15:39;276.75;8;297
2015-03-24 05:15:53;270.333333333333;9;274
2015-03-24 05:16:27;270.333333333333;10;1239
2015-03-24 05:17:36;269;11;261
2015-03-24 05:19:26;273.333333333333;11;279
2015-03-24 05:21:04;279.857142857143;5;280
2015-03-24 05:24:04;278.333333333333;5;276
2015-03-24 05:24:20;278.428571428571;6;310
2015-03-24 05:24:29;278.428571428571;6;304
2015-03-24 05:24:48;279;7;239
2015-03-24 05:24:52;279;8;254
2015-03-24 05:26:22;273.333333333333;11;252
2015-03-24 05:31:01;272.5;13;344
2015-03-24 05:31:29;272.5;11;297
2015-03-24 05:31:44;272.5;12;298
2015-03-24 05:32:47;272.5;11;284
2015-03-24 05:33:01;272.5;12;279
2015-03-24 05:33:03;272.5;13;277
2015-03-24 05:33:07;272.5;12;288
2015-03-24 05:33:11;272.5;12;288
2015-03-24 05:33:15;272.5;12;278
2015-03-24 05:33:26;272.5;12;263
2015-03-24 05:34:14;288.666666666667;12;243
2015-03-24 05:35:58;300;11;274
2015-03-24 05:36:19;300;10;256
2015-03-24 05:36:34;297;10;359
2015-03-24 05:36:50;313;10;301
2015-03-24 05:37:07;544.5;11;309
2015-03-24 05:37:37;492.4;12;304
2015-03-24 05:37:52;410.125;13;292
2015-03-24 05:38:03;375.909090909091;13;281
2015-03-24 05:38:09;375.909090909091;12;273
2015-03-24 05:38:36;364.833333333333;12;251
2015-03-24 05:38:43;364.833333333333;13;323
2015-03-24 05:38:50;364.833333333333;14;261
2015-03-24 05:39:32;364.833333333333;15;280
2015-03-24 05:40:07;364.833333333333;17;271
2015-03-24 05:41:05;350.571428571429;19;268
2015-03-24 05:41:34;354.692307692308;19;271
2015-03-24 05:42:14;275.545454545455;18;276
2015-03-24 05:42:21;278.333333333333;19;274
2015-03-24 05:42:26;278.333333333333;20;257
2015-03-24 05:44:19;289.538461538462;14;289
2015-03-24 05:44:24;289.538461538462;16;267
2015-03-24 05:45:04;288.214285714286;15;264
2015-03-24 05:45:33;287.785714285714;16;254
2015-03-24 05:46:04;290.230769230769;15;270
2015-03-24 05:46:44;286.733333333333;14;273
2015-03-24 05:47:02;284.375;15;300
2015-03-24 05:47:04;284.375;16;282
2015-03-24 05:47:05;284.375;17;272
2015-03-24 05:47:25;282.733333333333;15;284
2015-03-24 05:48:08;275.666666666667;15;286
2015-03-24 05:48:10;275.666666666667;16;286
2015-03-24 05:48:31;277.5;15;1016
2015-03-24 05:49:36;270.777777777778;13;276
2015-03-24 05:49:38;270.777777777778;14;269
2015-03-24 05:49:58;268.888888888889;15;265
2015-03-24 05:50:27;268.888888888889;15;273
2015-03-24 05:50:32;268.888888888889;15;266
2015-03-24 05:51:48;272.1;18;271
2015-03-24 05:51:58;271.375;20;259
2015-03-24 05:52:02;274.555555555556;21;254
2015-03-24 05:53:10;277.25;19;290
2015-03-24 05:54:24;275.461538461538;20;289
2015-03-24 05:55:03;277.076923076923;18;282
2015-03-24 05:55:13;277.076923076923;19;266
2015-03-24 05:55:45;277.666666666667;21;277
2015-03-24 05:55:48;277.666666666667;22;257
2015-03-24 05:56:32;274.5;22;273
2015-03-24 05:56:39;274.692307692308;23;294
2015-03-24 05:56:41;274.692307692308;22;282
2015-03-24 05:56:51;274.083333333333;20;298
2015-03-24 05:56:53;274.083333333333;21;417
2015-03-24 05:56:54;274.083333333333;21;285
2015-03-24 05:57:03;271.727272727273;20;288
2015-03-24 05:57:13;270.5;21;281
2015-03-24 05:57:21;270.5;22;272
2015-03-24 05:57:50;270.5;22;279
2015-03-24 05:58:00;269.222222222222;22;275
2015-03-24 05:58:14;269.222222222222;21;371
2015-03-24 05:58:31;269.222222222222;22;288
2015-03-24 05:58:47;269.222222222222;23;297
2015-03-24 05:58:49;269.222222222222;24;283
2015-03-24 05:59:01;269.222222222222;24;310
2015-03-24 05:59:03;269.222222222222;25;316
2015-03-24 05:59:06;269.222222222222;26;320
2015-03-24 05:59:35;271.714285714286;26;294
2015-03-24 06:01:04;271.666666666667;23;278
2015-03-24 06:01:07;271.8;24;269
2015-03-24 06:01:32;277;26;288
2015-03-24 06:01:40;279.5;25;299
2015-03-24 06:01:42;279.5;25;299
2015-03-24 06:02:17;281;22;281
2015-03-24 06:02:32;280.866666666667;21;482
2015-03-24 06:02:59;280.5;22;267
