"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
2015-03-18 00:00:04;285.5;7;270
2015-03-18 00:01:11;289.333333333333;8;238
2015-03-18 00:01:23;282.25;8;299
2015-03-18 00:04:02;280.5;8;242
2015-03-18 00:09:33;262.25;5;257
2015-03-18 00:15:17;760.5;3;276
2015-03-18 00:18:34;257;6;275
2015-03-18 00:28:12;300;2;275
2015-03-18 00:32:00;300;2;357
2015-03-18 00:32:19;300;4;252
2015-03-18 00:32:21;300;5;261
2015-03-18 00:32:28;300;6;289
2015-03-18 00:32:36;300;7;277
2015-03-18 00:33:31;275;8;314
2015-03-18 00:33:52;275;9;296
2015-03-18 00:40:09;292.285714285714;2;280
2015-03-18 00:43:54;300;5;339
2015-03-18 00:51:48;339;1;1111
2015-03-18 01:04:09;300;1;272
2015-03-18 01:09:22;272;3;274
2015-03-18 01:17:12;274;1;342
2015-03-18 01:18:18;274;2;299
2015-03-18 01:39:23;300;1;245
2015-03-18 01:57:07;300;3;1126
2015-03-18 02:00:19;300;4;962
2015-03-18 02:05:14;300;3;252
2015-03-18 02:11:33;252;4;299
2015-03-18 02:12:53;252;4;338
2015-03-18 02:12:56;252;5;323
2015-03-18 02:38:58;300;2;301
2015-03-18 02:54:32;300;1;252
2015-03-18 02:55:24;300;2;285
2015-03-18 02:55:34;300;3;253
2015-03-18 02:58:41;300;4;260
2015-03-18 03:00:44;263.333333333333;2;341
2015-03-18 03:02:53;263.333333333333;3;240
2015-03-18 03:04:22;266;3;336
2015-03-18 03:07:39;280.333333333333;4;320
2015-03-18 03:07:42;280.333333333333;5;280
2015-03-18 03:07:44;280.333333333333;6;276
2015-03-18 03:09:32;290.5;5;309
2015-03-18 03:09:38;290.5;6;319
2015-03-18 03:12:01;336;6;289
2015-03-18 03:14:32;303;4;239
2015-03-18 03:15:02;300.8;3;234
2015-03-18 03:34:30;300;1;248
2015-03-18 03:39:47;248;1;269
2015-03-18 03:59:33;300;2;382
2015-03-18 04:04:39;300;2;314
2015-03-18 04:12:59;314;2;271
2015-03-18 04:16:27;300;5;242
2015-03-18 04:18:38;271;3;250
2015-03-18 04:22:25;256.5;2;279
2015-03-18 04:23:22;246;3;243
2015-03-18 04:25:44;250;3;255
2015-03-18 04:30:44;259;6;494
