"dateAndTime";"fiveMinuteMean";"trafficVolume";"actualTravelTime"
2015-03-16 00:26:22;300;1;1271
2015-03-16 00:30:07;300;4;1139
2015-03-16 01:46:08;300;1;284
2015-03-16 01:49:33;300;2;750
2015-03-16 01:56:36;300;1;252
2015-03-16 01:56:56;300;2;215
2015-03-16 02:10:00;300;1;235
2015-03-16 02:13:56;235;2;246
2015-03-16 03:04:32;300;1;298
2015-03-16 03:04:37;300;2;294
2015-03-16 04:39:14;300;4;1506
2015-03-16 04:48:30;300;2;268
2015-03-16 04:55:14;268;2;1287
2015-03-16 04:58:36;300;4;1321
2015-03-16 05:01:25;300;5;1645
2015-03-16 05:06:28;1506;3;1401
2015-03-16 05:07:32;1506;4;1488
2015-03-16 05:28:29;300;11;471
2015-03-16 05:30:06;1523;14;585
2015-03-16 05:31:08;1523;14;264
2015-03-16 05:31:48;1523;14;276
2015-03-16 05:32:22;1511.33333333333;14;294
2015-03-16 05:32:25;1511.33333333333;15;269
2015-03-16 05:32:42;1511.33333333333;14;255
2015-03-16 05:32:44;1511.33333333333;15;303
2015-03-16 05:33:15;1511.33333333333;16;269
2015-03-16 05:33:45;1511.33333333333;12;271
2015-03-16 05:33:58;1444.5;13;261
2015-03-16 05:35:16;1488;11;288
2015-03-16 05:35:43;876;12;273
2015-03-16 05:36:10;876;12;350
2015-03-16 05:36:13;876;14;306
2015-03-16 05:36:16;876;15;305
2015-03-16 05:36:44;624.75;17;288
2015-03-16 05:36:57;503.833333333333;18;285
2015-03-16 05:37:29;304.833333333333;17;290
2015-03-16 05:38:52;293.3;14;577
2015-03-16 05:38:55;293.3;15;260
2015-03-16 05:38:57;293.3;16;266
2015-03-16 05:39:08;293.3;16;264
2015-03-16 05:39:38;293.3;18;283
2015-03-16 05:41:13;317.916666666667;16;269
2015-03-16 05:42:36;313.384615384615;10;300
2015-03-16 05:42:57;318.363636363636;13;284
2015-03-16 05:43:41;313.333333333333;14;654
2015-03-16 05:43:52;313.333333333333;14;702
2015-03-16 05:44:25;311;11;293
2015-03-16 05:44:34;311;12;287
2015-03-16 05:45:00;288.166666666667;13;275
2015-03-16 05:45:37;289.7;13;270
2015-03-16 05:46:13;287.818181818182;15;267
2015-03-16 05:47:00;283.142857142857;15;291
2015-03-16 05:47:48;275.142857142857;16;290
2015-03-16 05:48:39;342.6;16;267
2015-03-16 05:48:59;342.6;15;295
2015-03-16 05:49:08;342.6;17;266
2015-03-16 05:49:45;326.428571428571;15;328
2015-03-16 05:49:52;326.428571428571;18;288
2015-03-16 05:50:02;326.428571428571;18;286
2015-03-16 05:50:27;319.375;19;294
2015-03-16 05:50:29;319.375;20;257
2015-03-16 05:51:22;319.125;19;564
2015-03-16 05:54:04;280.1;21;638
2015-03-16 05:55:30;315.25;12;282
2015-03-16 05:55:37;345;14;268
2015-03-16 05:55:53;351.5;15;264
2015-03-16 05:56:31;351.5;16;254
2015-03-16 05:57:22;357;16;270
2015-03-16 05:57:31;357;17;254
2015-03-16 05:57:48;363.7;18;839
2015-03-16 05:58:14;374.444444444444;17;267
2015-03-16 05:58:53;388;22;282
2015-03-16 05:58:59;401.285714285714;23;327
2015-03-16 05:59:06;401.285714285714;22;312
2015-03-16 05:59:10;401.285714285714;23;303
2015-03-16 05:59:38;359.166666666667;24;313
2015-03-16 05:59:52;441.333333333333;26;486
2015-03-16 05:59:53;441.333333333333;27;294
2015-03-16 06:00:47;326.4;26;291
2015-03-16 06:01:11;326.4;25;266
2015-03-16 06:01:18;326.4;26;251
2015-03-16 06:02:12;308;25;286
2015-03-16 06:02:15;308;26;278
2015-03-16 06:02:48;302.875;24;287
2015-03-16 06:02:51;302.875;24;272
2015-03-16 06:02:59;302.875;26;286
2015-03-16 06:03:09;302.875;28;272
2015-03-16 06:03:23;302.875;28;1126
2015-03-16 06:03:46;300.555555555556;27;265
2015-03-16 06:03:50;300.555555555556;27;276
2015-03-16 06:04:27;303.916666666667;25;298
2015-03-16 06:04:46;329.615384615385;26;276
2015-03-16 06:05:09;330.285714285714;24;287
2015-03-16 06:05:21;339.833333333333;25;303
2015-03-16 06:05:47;312.923076923077;27;279
2015-03-16 06:05:52;312.923076923077;27;299
2015-03-16 06:05:54;312.923076923077;27;264
2015-03-16 06:05:56;312.923076923077;28;266
2015-03-16 06:05:58;312.923076923077;29;295
2015-03-16 06:05:59;312.923076923077;30;277
2015-03-16 06:06:03;312.923076923077;31;296
2015-03-16 06:06:20;312.923076923077;30;278
2015-03-16 06:06:29;312.923076923077;32;299
2015-03-16 06:06:31;312.923076923077;33;291
2015-03-16 06:06:33;312.923076923077;34;305
2015-03-16 06:06:38;312.923076923077;36;302
2015-03-16 06:06:43;312.923076923077;37;292
2015-03-16 06:06:47;317.833333333333;38;289
2015-03-16 06:06:57;318.5;39;293
2015-03-16 06:07:11;316;40;281
2015-03-16 06:07:40;311.133333333333;39;292
2015-03-16 06:07:54;309.875;38;290
2015-03-16 06:08:45;316.833333333333;34;303
2015-03-16 06:08:56;316.833333333333;33;293
2015-03-16 06:08:58;316.833333333333;34;289
2015-03-16 06:09:17;317.647058823529;35;287
2015-03-16 06:09:30;313.823529411765;35;264
2015-03-16 06:09:32;313.823529411765;36;267
2015-03-16 06:10:31;291;35;519
2015-03-16 06:10:34;291;36;249
2015-03-16 06:11:13;291.714285714286;30;288
2015-03-16 06:11:20;291.714285714286;31;380
2015-03-16 06:11:21;291.714285714286;31;284
2015-03-16 06:11:26;291.681818181818;32;294
2015-03-16 06:11:27;291.681818181818;33;280
2015-03-16 06:11:33;292;31;292
2015-03-16 06:11:45;292.740740740741;28;303
2015-03-16 06:11:48;312.25;28;301
2015-03-16 06:11:57;311.689655172414;28;287
2015-03-16 06:12:05;312.607142857143;28;285
2015-03-16 06:13:14;311.125;30;289
2015-03-16 06:13:19;311.125;31;299
2015-03-16 06:13:26;311.125;32;295
2015-03-16 06:13:33;312.652173913043;33;295
2015-03-16 06:13:35;312.652173913043;34;295
2015-03-16 06:13:40;312.652173913043;35;281
2015-03-16 06:13:44;312.652173913043;36;296
2015-03-16 06:14:30;308.148148148148;34;284
2015-03-16 06:15:00;306.740740740741;31;275
2015-03-16 06:15:10;306.740740740741;31;284
2015-03-16 06:15:42;313.318181818182;34;282
2015-03-16 06:15:44;313.318181818182;35;290
2015-03-16 06:15:46;313.318181818182;36;283
2015-03-16 06:15:49;313.318181818182;37;294
2015-03-16 06:15:51;313.318181818182;38;294
2015-03-16 06:15:53;314;39;286
2015-03-16 06:15:59;316.894736842105;40;281
2015-03-16 06:16:21;312.318181818182;39;302
2015-03-16 06:16:24;313.333333333333;39;301
2015-03-16 06:16:29;313;37;428
2015-03-16 06:16:56;286;36;291
2015-03-16 06:16:58;286;36;290
2015-03-16 06:17:04;286;37;290
2015-03-16 06:17:06;286;37;284
2015-03-16 06:17:07;286;38;290
2015-03-16 06:17:11;286;39;311
2015-03-16 06:17:13;286;40;293
2015-03-16 06:17:16;286;41;309
2015-03-16 06:17:19;286;42;310
2015-03-16 06:17:23;286;40;365
2015-03-16 06:17:24;286;41;301
2015-03-16 06:17:29;286;41;290
2015-03-16 06:17:42;290.888888888889;44;300
2015-03-16 06:17:44;290.888888888889;45;285
2015-03-16 06:17:46;290.941176470588;46;288
2015-03-16 06:17:47;290.941176470588;47;288
2015-03-16 06:17:52;290.941176470588;48;312
2015-03-16 06:18:04;290.833333333333;49;331
2015-03-16 06:18:10;290.833333333333;52;331
